direction,pips,usd,result,open,close,score,confidence,cum
BUY,21.0,2.1,TRAIL,2024-10-24 16:00:00+00:00,2024-10-24 17:00:00+00:00,18.0,0.7465,9876.0
BUY,-1.0,-0.1,BE,2024-10-24 18:00:00+00:00,2024-10-24 20:00:00+00:00,23.6,0.95,9875.0
BUY,-32.0,-3.2,SL,2024-10-24 22:00:00+00:00,2024-10-25 00:00:00+00:00,23.6,0.95,9843.0
BUY,22.0,2.2,TRAIL,2024-10-25 14:00:00+00:00,2024-10-25 15:00:00+00:00,26.4,0.8686,9865.0
BUY,47.0,4.7,TRAIL,2024-10-25 16:00:00+00:00,2024-10-25 17:00:00+00:00,21.1,0.7717,9912.0
BUY,-1.0,-0.1,BE,2024-10-25 18:00:00+00:00,2024-10-25 19:00:00+00:00,26.6,0.8957,9911.0
BUY,-32.0,-3.2,SL,2024-10-25 20:00:00+00:00,2024-10-27 22:00:00+00:00,27.9,0.8957,9879.0
BUY,-32.0,-3.2,SL,2024-10-27 23:00:00+00:00,2024-10-28 00:00:00+00:00,33.1,0.95,9847.0
BUY,48.0,4.8,TRAIL,2024-10-28 04:00:00+00:00,2024-10-28 05:00:00+00:00,18.5,0.6808,9895.0
BUY,-1.0,-0.1,BE,2024-10-28 07:00:00+00:00,2024-10-28 08:00:00+00:00,21.2,0.8141,9894.0
BUY,40.0,4.0,TRAIL,2024-10-28 13:00:00+00:00,2024-10-28 14:00:00+00:00,24.4,0.95,9934.0
BUY,-1.0,-0.1,BE,2024-10-28 16:00:00+00:00,2024-10-28 17:00:00+00:00,20.4,0.846,9933.0
BUY,-1.0,-0.1,BE,2024-10-28 19:00:00+00:00,2024-10-28 23:00:00+00:00,20.4,0.846,9932.0
BUY,56.0,5.6,TRAIL,2024-10-29 00:00:00+00:00,2024-10-29 01:00:00+00:00,18.6,0.6959,9988.0
BUY,-32.0,-3.2,SL,2024-10-29 02:00:00+00:00,2024-10-29 03:00:00+00:00,22.8,0.8599,9956.0
BUY,-1.0,-0.1,BE,2024-10-29 04:00:00+00:00,2024-10-29 05:00:00+00:00,33.1,0.8957,9955.0
BUY,-32.0,-3.2,SL,2024-10-29 06:00:00+00:00,2024-10-29 07:00:00+00:00,30.5,0.8957,9923.0
BUY,-1.0,-0.1,BE,2024-10-29 08:00:00+00:00,2024-10-29 09:00:00+00:00,36.2,0.8957,9922.0
BUY,20.0,2.0,TRAIL,2024-10-29 10:00:00+00:00,2024-10-29 11:00:00+00:00,39.5,0.95,9942.0
BUY,94.0,9.4,TRAIL,2024-10-29 13:00:00+00:00,2024-10-29 14:00:00+00:00,30.4,0.9381,10036.0
BUY,49.0,4.9,TRAIL,2024-10-29 15:00:00+00:00,2024-10-29 16:00:00+00:00,28.8,0.8957,10085.0
BUY,26.0,2.6,TRAIL,2024-10-29 17:00:00+00:00,2024-10-29 18:00:00+00:00,29.8,0.8957,10111.0
BUY,19.0,1.9,TRAIL,2024-10-29 19:00:00+00:00,2024-10-29 20:00:00+00:00,25.6,0.8957,10130.0
BUY,34.0,3.4,TRAIL,2024-10-29 22:00:00+00:00,2024-10-30 00:00:00+00:00,29.2,0.8957,10164.0
BUY,-32.0,-3.2,SL,2024-10-30 01:00:00+00:00,2024-10-30 02:00:00+00:00,23.0,0.8674,10132.0
BUY,-1.0,-0.1,BE,2024-10-30 03:00:00+00:00,2024-10-30 04:00:00+00:00,29.2,0.8957,10131.0
BUY,45.0,4.5,TRAIL,2024-10-30 05:00:00+00:00,2024-10-30 06:00:00+00:00,23.0,0.8674,10176.0
BUY,-1.0,-0.1,BE,2024-10-30 07:00:00+00:00,2024-10-30 08:00:00+00:00,29.4,0.9183,10175.0
BUY,-1.0,-0.1,BE,2024-10-30 09:00:00+00:00,2024-10-30 10:00:00+00:00,31.4,0.8957,10174.0
BUY,38.0,3.8,TRAIL,2024-10-30 11:00:00+00:00,2024-10-30 12:00:00+00:00,24.5,0.95,10212.0
BUY,45.0,4.5,TRAIL,2024-10-30 14:00:00+00:00,2024-10-30 15:00:00+00:00,32.5,0.95,10257.0
BUY,30.0,3.0,TRAIL,2024-10-30 16:00:00+00:00,2024-10-30 17:00:00+00:00,22.0,0.887,10287.0
BUY,-1.0,-0.1,BE,2024-10-30 22:00:00+00:00,2024-10-31 01:00:00+00:00,18.1,0.7149,10286.0
BUY,-32.0,-3.2,SL,2024-10-31 02:00:00+00:00,2024-10-31 04:00:00+00:00,20.5,0.8266,10254.0
BUY,-32.0,-3.2,SL,2024-10-31 05:00:00+00:00,2024-10-31 06:00:00+00:00,37.3,0.95,10222.0
BUY,-32.0,-3.2,SL,2024-10-31 07:00:00+00:00,2024-10-31 08:00:00+00:00,20.5,0.7544,10190.0
BUY,-32.0,-3.2,SL,2024-10-31 12:00:00+00:00,2024-10-31 13:00:00+00:00,19.7,0.743,10158.0
BUY,52.0,5.2,TRAIL,2024-10-31 14:00:00+00:00,2024-10-31 15:00:00+00:00,28.2,0.8957,10210.0
SELL,-32.0,-3.2,SL,2024-11-01 00:00:00+00:00,2024-11-01 01:00:00+00:00,-21.6,0.8146,10178.0
BUY,24.0,2.4,TRAIL,2024-11-01 13:00:00+00:00,2024-11-01 14:00:00+00:00,19.3,0.8004,10202.0
SELL,32.0,3.2,TRAIL,2024-11-05 09:00:00+00:00,2024-11-05 10:00:00+00:00,-21.5,0.8027,10234.0
SELL,30.0,3.0,TRAIL,2024-11-05 11:00:00+00:00,2024-11-05 12:00:00+00:00,-18.3,0.6832,10264.0
SELL,24.0,2.4,TRAIL,2024-11-05 13:00:00+00:00,2024-11-05 14:00:00+00:00,-28.4,0.9183,10288.0
SELL,47.0,4.7,TRAIL,2024-11-05 15:00:00+00:00,2024-11-05 16:00:00+00:00,-21.9,0.8176,10335.0
SELL,64.0,6.4,TRAIL,2024-11-06 02:00:00+00:00,2024-11-06 03:00:00+00:00,-30.0,0.95,10399.0
SELL,368.0,36.8,TRAIL,2024-11-06 05:00:00+00:00,2024-11-06 06:00:00+00:00,-19.6,0.8467,10767.0
SELL,-1.0,-0.1,BE,2024-11-06 07:00:00+00:00,2024-11-06 08:00:00+00:00,-23.8,0.9183,10766.0
SELL,49.0,4.9,TRAIL,2024-11-06 09:00:00+00:00,2024-11-06 10:00:00+00:00,-42.1,0.95,10815.0
SELL,122.0,12.2,TRAIL,2024-11-06 15:00:00+00:00,2024-11-06 16:00:00+00:00,-28.7,0.9183,10937.0
SELL,-32.0,-3.2,SL,2024-11-06 17:00:00+00:00,2024-11-06 18:00:00+00:00,-18.0,0.6789,10905.0
SELL,66.0,6.6,TRAIL,2024-11-06 19:00:00+00:00,2024-11-06 20:00:00+00:00,-24.5,0.8957,10971.0
SELL,-1.0,-0.1,BE,2024-11-06 21:00:00+00:00,2024-11-06 23:00:00+00:00,-18.0,0.6789,10970.0
SELL,173.0,17.3,TRAIL,2024-11-07 00:00:00+00:00,2024-11-07 01:00:00+00:00,-24.2,0.8957,11143.0
SELL,-1.0,-0.1,BE,2024-11-07 02:00:00+00:00,2024-11-07 03:00:00+00:00,-21.0,0.792,11142.0
SELL,-32.0,-3.2,SL,2024-11-07 06:00:00+00:00,2024-11-07 07:00:00+00:00,-21.3,0.8033,11110.0
SELL,-32.0,-3.2,SL,2024-11-07 08:00:00+00:00,2024-11-07 09:00:00+00:00,-24.9,0.95,11078.0
SELL,-1.0,-0.1,BE,2024-11-07 10:00:00+00:00,2024-11-07 11:00:00+00:00,-19.5,0.7862,11077.0
SELL,-32.0,-3.2,SL,2024-11-07 12:00:00+00:00,2024-11-07 13:00:00+00:00,-29.5,0.95,11045.0
SELL,51.0,5.1,TRAIL,2024-11-08 06:00:00+00:00,2024-11-08 07:00:00+00:00,-20.4,0.7834,11096.0
SELL,65.0,6.5,TRAIL,2024-11-08 09:00:00+00:00,2024-11-08 10:00:00+00:00,-19.6,0.8467,11161.0
SELL,29.0,2.9,TRAIL,2024-11-08 12:00:00+00:00,2024-11-08 13:00:00+00:00,-19.6,0.8467,11190.0
SELL,71.0,7.1,TRAIL,2024-11-08 14:00:00+00:00,2024-11-08 15:00:00+00:00,-26.0,0.95,11261.0
SELL,-1.0,-0.1,BE,2024-11-08 18:00:00+00:00,2024-11-08 19:00:00+00:00,-26.0,0.95,11260.0
SELL,-1.0,-0.1,BE,2024-11-08 20:00:00+00:00,2024-11-08 21:00:00+00:00,-26.0,0.95,11259.0
SELL,115.0,11.5,TRAIL,2024-11-11 00:00:00+00:00,2024-11-11 01:00:00+00:00,-20.2,0.8394,11374.0
SELL,46.0,4.6,TRAIL,2024-11-11 07:00:00+00:00,2024-11-11 09:00:00+00:00,-25.1,0.8957,11420.0
SELL,-1.0,-0.1,BE,2024-11-11 10:00:00+00:00,2024-11-11 11:00:00+00:00,-18.0,0.6789,11419.0
SELL,224.0,22.4,TRAIL,2024-11-11 12:00:00+00:00,2024-11-11 13:00:00+00:00,-22.8,0.8599,11643.0
SELL,-1.0,-0.1,BE,2024-11-11 17:00:00+00:00,2024-11-11 18:00:00+00:00,-18.0,0.6789,11642.0
SELL,-32.0,-3.2,SL,2024-11-11 19:00:00+00:00,2024-11-11 20:00:00+00:00,-18.0,0.6789,11610.0
SELL,-32.0,-3.2,SL,2024-11-11 21:00:00+00:00,2024-11-11 23:00:00+00:00,-18.0,0.6789,11578.0
SELL,38.0,3.8,TRAIL,2024-11-12 00:00:00+00:00,2024-11-12 01:00:00+00:00,-18.0,0.6789,11616.0
SELL,-32.0,-3.2,SL,2024-11-12 07:00:00+00:00,2024-11-12 08:00:00+00:00,-27.8,0.8957,11584.0
SELL,25.0,2.5,TRAIL,2024-11-12 10:00:00+00:00,2024-11-12 11:00:00+00:00,-19.0,0.7739,11609.0
SELL,-1.0,-0.1,BE,2024-11-12 13:00:00+00:00,2024-11-12 14:00:00+00:00,-24.5,0.95,11608.0
SELL,-32.0,-3.2,SL,2024-11-12 15:00:00+00:00,2024-11-12 16:00:00+00:00,-27.1,0.8957,11576.0
SELL,-32.0,-3.2,SL,2024-11-12 17:00:00+00:00,2024-11-12 18:00:00+00:00,-19.3,0.7205,11544.0
SELL,19.0,1.9,TRAIL,2024-11-12 19:00:00+00:00,2024-11-12 20:00:00+00:00,-24.8,0.8867,11563.0
SELL,-32.0,-3.2,SL,2024-11-12 21:00:00+00:00,2024-11-13 01:00:00+00:00,-29.7,0.95,11531.0
SELL,45.0,4.5,TRAIL,2024-11-13 02:00:00+00:00,2024-11-13 03:00:00+00:00,-20.5,0.8148,11576.0
SELL,21.0,2.1,TRAIL,2024-11-13 04:00:00+00:00,2024-11-13 05:00:00+00:00,-27.5,0.95,11597.0
SELL,-32.0,-3.2,SL,2024-11-13 23:00:00+00:00,2024-11-14 00:00:00+00:00,-20.8,0.7845,11565.0
SELL,27.0,2.7,TRAIL,2024-11-14 01:00:00+00:00,2024-11-14 02:00:00+00:00,-23.0,0.8674,11592.0
SELL,-1.0,-0.1,BE,2024-11-14 03:00:00+00:00,2024-11-14 04:00:00+00:00,-19.0,0.7166,11591.0
SELL,56.0,5.6,TRAIL,2024-11-14 05:00:00+00:00,2024-11-14 06:00:00+00:00,-23.0,0.8674,11647.0
SELL,-1.0,-0.1,BE,2024-11-14 07:00:00+00:00,2024-11-14 08:00:00+00:00,-19.0,0.7166,11646.0
SELL,33.0,3.3,TRAIL,2024-11-14 09:00:00+00:00,2024-11-14 10:00:00+00:00,-23.0,0.8674,11679.0
SELL,24.0,2.4,TRAIL,2024-11-14 11:00:00+00:00,2024-11-14 12:00:00+00:00,-34.0,0.9183,11703.0
SELL,-32.0,-3.2,SL,2024-11-14 14:00:00+00:00,2024-11-14 15:00:00+00:00,-24.5,0.95,11671.0
SELL,47.0,4.7,TRAIL,2024-11-14 17:00:00+00:00,2024-11-14 18:00:00+00:00,-28.5,0.95,11718.0
SELL,19.0,1.9,TRAIL,2024-11-14 20:00:00+00:00,2024-11-14 21:00:00+00:00,-28.5,0.95,11737.0
SELL,28.0,2.8,TRAIL,2024-11-15 00:00:00+00:00,2024-11-15 01:00:00+00:00,-25.2,0.8867,11765.0
SELL,-32.0,-3.2,SL,2024-11-15 09:00:00+00:00,2024-11-15 10:00:00+00:00,-18.0,0.7465,11733.0
SELL,-32.0,-3.2,SL,2024-11-15 13:00:00+00:00,2024-11-15 14:00:00+00:00,-18.0,0.7465,11701.0
SELL,-1.0,-0.1,BE,2024-11-15 16:00:00+00:00,2024-11-15 17:00:00+00:00,-18.0,0.7465,11700.0
SELL,31.0,3.1,TRAIL,2024-11-15 19:00:00+00:00,2024-11-15 20:00:00+00:00,-18.0,0.7465,11731.0
SELL,-32.0,-3.2,SL,2024-11-15 21:00:00+00:00,2024-11-17 23:00:00+00:00,-23.6,0.944,11699.0
SELL,-32.0,-3.2,SL,2024-11-18 00:00:00+00:00,2024-11-18 01:00:00+00:00,-19.6,0.7526,11667.0
SELL,20.0,2.0,TRAIL,2024-11-18 02:00:00+00:00,2024-11-18 03:00:00+00:00,-24.3,0.9183,11687.0
SELL,68.0,6.8,TRAIL,2024-11-18 04:00:00+00:00,2024-11-18 05:00:00+00:00,-22.9,0.8637,11755.0
BUY,108.0,10.8,TRAIL,2024-11-18 08:00:00+00:00,2024-11-18 09:00:00+00:00,22.5,0.87,11863.0
SELL,-32.0,-3.2,SL,2024-11-19 07:00:00+00:00,2024-11-19 08:00:00+00:00,-23.2,0.9163,11831.0
SELL,-32.0,-3.2,SL,2024-11-20 09:00:00+00:00,2024-11-20 10:00:00+00:00,-20.5,0.7653,11799.0
SELL,-32.0,-3.2,SL,2024-11-20 11:00:00+00:00,2024-11-20 12:00:00+00:00,-24.5,0.912,11767.0
BUY,26.0,2.6,TRAIL,2024-11-21 10:00:00+00:00,2024-11-21 11:00:00+00:00,21.2,0.8635,11793.0
BUY,31.0,3.1,TRAIL,2024-11-21 12:00:00+00:00,2024-11-21 13:00:00+00:00,19.3,0.7861,11824.0
BUY,46.0,4.6,TRAIL,2024-11-21 14:00:00+00:00,2024-11-21 15:00:00+00:00,24.9,0.95,11870.0
BUY,33.0,3.3,TRAIL,2024-11-21 23:00:00+00:00,2024-11-22 00:00:00+00:00,19.5,0.8087,11903.0
BUY,-32.0,-3.2,SL,2024-11-22 12:00:00+00:00,2024-11-22 13:00:00+00:00,18.0,0.6789,11871.0
BUY,-32.0,-3.2,SL,2024-11-22 18:00:00+00:00,2024-11-22 19:00:00+00:00,23.0,0.8674,11839.0
BUY,38.0,3.8,TRAIL,2024-11-22 21:00:00+00:00,2024-11-24 23:00:00+00:00,29.0,0.8957,11877.0
BUY,-32.0,-3.2,SL,2024-11-25 14:00:00+00:00,2024-11-25 15:00:00+00:00,22.0,0.8297,11845.0
SELL,21.0,2.1,TRAIL,2024-11-27 05:00:00+00:00,2024-11-27 06:00:00+00:00,-18.8,0.7219,11866.0
SELL,296.0,29.6,TRAIL,2024-11-27 08:00:00+00:00,2024-11-27 09:00:00+00:00,-21.8,0.8414,12162.0
BUY,27.0,2.7,TRAIL,2024-11-27 16:00:00+00:00,2024-11-27 17:00:00+00:00,36.1,0.95,12189.0
BUY,-32.0,-3.2,SL,2024-11-27 18:00:00+00:00,2024-11-27 19:00:00+00:00,24.2,0.9183,12157.0
BUY,25.0,2.5,TRAIL,2024-11-29 15:30:00+00:00,2024-11-29 16:30:00+00:00,18.7,0.7548,12182.0
BUY,69.0,6.9,TRAIL,2024-12-02 12:00:00+00:00,2024-12-02 13:00:00+00:00,29.5,0.95,12251.0
BUY,26.0,2.6,TRAIL,2024-12-02 14:00:00+00:00,2024-12-02 15:00:00+00:00,20.5,0.7872,12277.0
BUY,-32.0,-3.2,SL,2024-12-02 16:00:00+00:00,2024-12-02 17:00:00+00:00,19.6,0.784,12245.0
BUY,22.0,2.2,TRAIL,2024-12-02 18:00:00+00:00,2024-12-02 19:00:00+00:00,20.9,0.902,12267.0
BUY,-1.0,-0.1,BE,2024-12-02 23:00:00+00:00,2024-12-03 00:00:00+00:00,26.2,0.95,12266.0
BUY,-32.0,-3.2,SL,2024-12-03 06:00:00+00:00,2024-12-03 08:00:00+00:00,18.1,0.7298,12234.0
BUY,19.0,1.9,TRAIL,2024-12-04 04:00:00+00:00,2024-12-04 05:00:00+00:00,23.5,0.9475,12253.0
BUY,-32.0,-3.2,SL,2024-12-05 12:00:00+00:00,2024-12-05 13:00:00+00:00,18.7,0.754,12221.0
SELL,41.0,4.1,TRAIL,2024-12-05 23:00:00+00:00,2024-12-06 00:00:00+00:00,-19.5,0.7488,12262.0
SELL,193.0,19.3,TRAIL,2024-12-06 20:00:00+00:00,2024-12-06 21:00:00+00:00,-24.5,0.95,12455.0
SELL,139.0,13.9,TRAIL,2024-12-09 00:00:00+00:00,2024-12-09 01:00:00+00:00,-29.3,0.95,12594.0
BUY,-1.0,-0.1,BE,2024-12-09 15:00:00+00:00,2024-12-09 16:00:00+00:00,23.7,0.8938,12593.0
BUY,-32.0,-3.2,SL,2024-12-09 17:00:00+00:00,2024-12-09 18:00:00+00:00,25.3,0.8957,12561.0
BUY,-32.0,-3.2,SL,2024-12-09 19:00:00+00:00,2024-12-09 20:00:00+00:00,27.7,0.95,12529.0
BUY,31.0,3.1,TRAIL,2024-12-11 05:00:00+00:00,2024-12-11 06:00:00+00:00,19.4,0.7465,12560.0
SELL,166.0,16.6,TRAIL,2024-12-11 14:00:00+00:00,2024-12-11 15:00:00+00:00,-22.0,0.8961,12726.0
BUY,31.0,3.1,TRAIL,2024-12-12 14:00:00+00:00,2024-12-12 15:00:00+00:00,31.0,0.8957,12757.0
BUY,33.0,3.3,TRAIL,2024-12-12 16:00:00+00:00,2024-12-12 17:00:00+00:00,31.0,0.8957,12790.0
SELL,-32.0,-3.2,SL,2024-12-13 02:00:00+00:00,2024-12-13 03:00:00+00:00,-20.2,0.7618,12758.0
BUY,-1.0,-0.1,BE,2024-12-13 04:00:00+00:00,2024-12-13 06:00:00+00:00,18.9,0.6912,12757.0
BUY,-1.0,-0.1,BE,2024-12-13 10:00:00+00:00,2024-12-13 11:00:00+00:00,19.2,0.7583,12756.0
BUY,-32.0,-3.2,SL,2024-12-16 01:00:00+00:00,2024-12-16 02:00:00+00:00,21.3,0.779,12724.0
SELL,171.0,17.1,TRAIL,2024-12-16 20:00:00+00:00,2024-12-16 23:00:00+00:00,-19.5,0.8087,12895.0
SELL,189.0,18.9,TRAIL,2024-12-17 02:00:00+00:00,2024-12-17 03:00:00+00:00,-27.5,0.95,13084.0
SELL,18.0,1.8,TRAIL,2024-12-17 04:00:00+00:00,2024-12-17 05:00:00+00:00,-19.5,0.8087,13102.0
SELL,-32.0,-3.2,SL,2024-12-17 06:00:00+00:00,2024-12-17 07:00:00+00:00,-25.3,0.8957,13070.0
SELL,193.0,19.3,TRAIL,2024-12-17 08:00:00+00:00,2024-12-17 09:00:00+00:00,-32.6,0.8957,13263.0
SELL,-1.0,-0.1,BE,2024-12-17 10:00:00+00:00,2024-12-17 11:00:00+00:00,-18.2,0.6795,13262.0
SELL,239.0,23.9,TRAIL,2024-12-17 12:00:00+00:00,2024-12-17 13:00:00+00:00,-31.9,0.9183,13501.0
SELL,116.0,11.6,TRAIL,2024-12-17 14:00:00+00:00,2024-12-17 15:00:00+00:00,-28.3,0.9183,13617.0
SELL,-32.0,-3.2,SL,2024-12-17 16:00:00+00:00,2024-12-17 17:00:00+00:00,-32.0,0.9183,13585.0
SELL,-1.0,-0.1,BE,2024-12-17 19:00:00+00:00,2024-12-17 20:00:00+00:00,-27.5,0.9183,13584.0
SELL,-1.0,-0.1,BE,2024-12-17 21:00:00+00:00,2024-12-17 23:00:00+00:00,-19.5,0.728,13583.0
SELL,-1.0,-0.1,BE,2024-12-18 00:00:00+00:00,2024-12-18 01:00:00+00:00,-24.5,0.8867,13582.0
SELL,-1.0,-0.1,BE,2024-12-18 02:00:00+00:00,2024-12-18 03:00:00+00:00,-33.3,0.8867,13581.0
SELL,-1.0,-0.1,BE,2024-12-18 05:00:00+00:00,2024-12-18 06:00:00+00:00,-19.5,0.7862,13580.0
SELL,-1.0,-0.1,BE,2024-12-18 07:00:00+00:00,2024-12-18 08:00:00+00:00,-19.5,0.8087,13579.0
SELL,-32.0,-3.2,SL,2024-12-18 09:00:00+00:00,2024-12-18 10:00:00+00:00,-28.5,0.95,13547.0
SELL,-1.0,-0.1,BE,2024-12-18 11:00:00+00:00,2024-12-18 12:00:00+00:00,-33.3,0.95,13546.0
SELL,58.0,5.8,TRAIL,2024-12-18 13:00:00+00:00,2024-12-18 14:00:00+00:00,-24.5,0.95,13604.0
SELL,-32.0,-3.2,SL,2024-12-18 16:00:00+00:00,2024-12-18 17:00:00+00:00,-20.6,0.8136,13572.0
SELL,324.0,32.4,TRAIL,2024-12-18 18:00:00+00:00,2024-12-18 19:00:00+00:00,-29.0,0.8957,13896.0
SELL,-1.0,-0.1,BE,2024-12-19 00:00:00+00:00,2024-12-19 01:00:00+00:00,-23.0,0.8674,13895.0
SELL,33.0,3.3,TRAIL,2024-12-19 02:00:00+00:00,2024-12-19 03:00:00+00:00,-37.2,0.9183,13928.0
SELL,-1.0,-0.1,BE,2024-12-19 04:00:00+00:00,2024-12-19 05:00:00+00:00,-36.9,0.9183,13927.0
SELL,24.0,2.4,TRAIL,2024-12-19 07:00:00+00:00,2024-12-19 08:00:00+00:00,-24.5,0.912,13951.0
SELL,-1.0,-0.1,BE,2024-12-19 09:00:00+00:00,2024-12-19 10:00:00+00:00,-20.5,0.7544,13950.0
SELL,107.0,10.7,TRAIL,2024-12-19 12:00:00+00:00,2024-12-19 13:00:00+00:00,-28.7,0.8957,14057.0
SELL,43.0,4.3,TRAIL,2024-12-19 14:00:00+00:00,2024-12-19 15:00:00+00:00,-24.2,0.95,14100.0
SELL,-32.0,-3.2,SL,2024-12-19 17:00:00+00:00,2024-12-19 18:00:00+00:00,-20.3,0.8185,14068.0
SELL,-32.0,-3.2,SL,2024-12-19 19:00:00+00:00,2024-12-19 20:00:00+00:00,-21.8,0.9057,14036.0
SELL,-32.0,-3.2,SL,2024-12-20 02:00:00+00:00,2024-12-20 04:00:00+00:00,-21.6,0.8294,14004.0
SELL,-32.0,-3.2,SL,2024-12-20 13:00:00+00:00,2024-12-20 14:00:00+00:00,-19.6,0.8129,13972.0
SELL,85.0,8.5,TRAIL,2024-12-20 15:00:00+00:00,2024-12-20 16:00:00+00:00,-29.6,0.9183,14057.0
BUY,-32.0,-3.2,SL,2024-12-23 02:00:00+00:00,2024-12-23 03:00:00+00:00,22.5,0.87,14025.0
SELL,57.0,5.7,TRAIL,2024-12-23 10:00:00+00:00,2024-12-23 11:00:00+00:00,-18.1,0.7298,14082.0
SELL,-1.0,-0.1,BE,2024-12-23 18:00:00+00:00,2024-12-23 19:00:00+00:00,-25.5,0.912,14081.0
SELL,-32.0,-3.2,SL,2024-12-23 20:00:00+00:00,2024-12-23 21:00:00+00:00,-25.5,0.912,14049.0
SELL,-1.0,-0.1,BE,2024-12-23 23:00:00+00:00,2024-12-24 00:00:00+00:00,-23.6,0.944,14048.0
SELL,-1.0,-0.1,BE,2024-12-24 01:00:00+00:00,2024-12-24 02:00:00+00:00,-23.6,0.944,14047.0
SELL,-32.0,-3.2,SL,2024-12-24 14:30:00+00:00,2024-12-24 16:30:00+00:00,-24.4,0.95,14015.0
SELL,-1.0,-0.1,BE,2024-12-26 05:00:00+00:00,2024-12-26 06:00:00+00:00,-21.6,0.902,14014.0
SELL,-1.0,-0.1,BE,2024-12-27 08:00:00+00:00,2024-12-27 09:00:00+00:00,-19.2,0.7741,14013.0
SELL,21.0,2.1,TRAIL,2024-12-27 11:00:00+00:00,2024-12-27 12:00:00+00:00,-21.6,0.8958,14034.0
SELL,34.0,3.4,TRAIL,2024-12-27 16:00:00+00:00,2024-12-27 17:00:00+00:00,-19.2,0.7168,14068.0
SELL,43.0,4.3,TRAIL,2024-12-27 18:00:00+00:00,2024-12-27 20:00:00+00:00,-24.3,0.9183,14111.0
SELL,-1.0,-0.1,BE,2024-12-27 21:00:00+00:00,2024-12-29 23:00:00+00:00,-30.5,0.9183,14110.0
SELL,-32.0,-3.2,SL,2024-12-30 00:00:00+00:00,2024-12-30 01:00:00+00:00,-46.6,0.95,14078.0
SELL,-32.0,-3.2,SL,2024-12-30 02:00:00+00:00,2024-12-30 03:00:00+00:00,-31.8,0.9183,14046.0
SELL,-1.0,-0.1,BE,2024-12-30 04:00:00+00:00,2024-12-30 05:00:00+00:00,-31.7,0.9183,14045.0
SELL,24.0,2.4,TRAIL,2024-12-30 06:00:00+00:00,2024-12-30 07:00:00+00:00,-43.0,0.95,14069.0
SELL,-32.0,-3.2,SL,2024-12-30 08:00:00+00:00,2024-12-30 09:00:00+00:00,-18.9,0.7465,14037.0
SELL,-1.0,-0.1,BE,2024-12-30 10:00:00+00:00,2024-12-30 11:00:00+00:00,-19.8,0.7241,14036.0
SELL,159.0,15.9,TRAIL,2024-12-30 12:00:00+00:00,2024-12-30 13:00:00+00:00,-33.9,0.912,14195.0
SELL,106.0,10.6,TRAIL,2024-12-30 14:00:00+00:00,2024-12-30 15:00:00+00:00,-38.5,0.95,14301.0
SELL,-32.0,-3.2,SL,2024-12-30 16:00:00+00:00,2024-12-30 17:00:00+00:00,-20.6,0.7534,14269.0
SELL,-1.0,-0.1,BE,2024-12-30 18:00:00+00:00,2024-12-30 19:00:00+00:00,-39.5,0.95,14268.0
SELL,-1.0,-0.1,BE,2024-12-30 20:00:00+00:00,2024-12-30 21:00:00+00:00,-39.5,0.95,14267.0
SELL,-1.0,-0.1,BE,2024-12-30 23:00:00+00:00,2024-12-31 00:00:00+00:00,-24.5,0.912,14266.0
SELL,-1.0,-0.1,BE,2024-12-31 01:00:00+00:00,2024-12-31 02:00:00+00:00,-23.3,0.8947,14265.0
SELL,-1.0,-0.1,BE,2024-12-31 03:00:00+00:00,2024-12-31 05:00:00+00:00,-21.5,0.8027,14264.0
SELL,-32.0,-3.2,SL,2024-12-31 06:00:00+00:00,2024-12-31 07:00:00+00:00,-18.1,0.695,14232.0
SELL,34.0,3.4,TRAIL,2024-12-31 09:00:00+00:00,2024-12-31 10:00:00+00:00,-18.5,0.7353,14266.0
SELL,25.0,2.5,TRAIL,2024-12-31 15:00:00+00:00,2024-12-31 16:00:00+00:00,-24.0,0.95,14291.0
BUY,-1.0,-0.1,BE,2025-01-03 00:00:00+00:00,2025-01-03 01:00:00+00:00,18.0,0.6789,14290.0
BUY,30.0,3.0,TRAIL,2025-01-03 02:00:00+00:00,2025-01-03 03:00:00+00:00,22.8,0.8599,14320.0
BUY,-1.0,-0.1,BE,2025-01-03 07:00:00+00:00,2025-01-03 08:00:00+00:00,19.5,0.8087,14319.0
BUY,34.0,3.4,TRAIL,2025-01-03 09:00:00+00:00,2025-01-03 10:00:00+00:00,20.3,0.8185,14353.0
SELL,-1.0,-0.1,BE,2025-01-06 09:00:00+00:00,2025-01-06 10:00:00+00:00,-20.3,0.7579,14352.0
BUY,-1.0,-0.1,BE,2025-01-06 11:00:00+00:00,2025-01-06 12:00:00+00:00,20.5,0.8266,14351.0
SELL,-1.0,-0.1,BE,2025-01-06 15:00:00+00:00,2025-01-06 16:00:00+00:00,-19.5,0.7488,14350.0
BUY,73.0,7.3,TRAIL,2025-01-07 15:00:00+00:00,2025-01-07 16:00:00+00:00,24.5,0.95,14423.0
BUY,-32.0,-3.2,SL,2025-01-07 17:00:00+00:00,2025-01-07 18:00:00+00:00,32.5,0.95,14391.0
BUY,-1.0,-0.1,BE,2025-01-07 19:00:00+00:00,2025-01-07 20:00:00+00:00,24.5,0.95,14390.0
BUY,57.0,5.7,TRAIL,2025-01-08 19:00:00+00:00,2025-01-08 20:00:00+00:00,26.0,0.95,14447.0
